Name,Latitude,Longitude,Free Bikes,Empty Slots,Total Bikes
Canal St & Rutgers St,40.71427487,-73.98990025,18,23,41
E 116 St & 2 Ave,40.796879,-73.937261,16,12,28
University Pl & E 8 St,40.73143724085228,-73.99490341544151,43,16,59
Bainbridge Ave & E 196 St,40.86648,-73.89042,3,13,16
Cooper Ave & 65 Pl,40.69953,-73.88873,9,11,20
Wadsworth Ave & W 179 St,40.848467,-73.936064,2,31,33
Glenwood Ave,40.72755146730012,-74.07106071710587,14,3,17
50 St & 30 Ave,40.760083,-73.907107,10,11,21
34 St & 4 Ave,40.655278,-74.003101,15,1,16
74 St & Woodside Ave,40.74325,-73.89079,7,10,17
St Felix Ave & 61 St,40.69715,-73.8936,5,8,13
2 Ave & E 125 St,40.802554,-73.933509,20,7,27
Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,21,1,22
60 Pl & Bleecker St,40.71107,-73.903,0,15,15
47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297,6,13,19
Columbus Ave & W 72 St,40.7770575,-73.97898475,3,51,54
E 138 St & Willow Ave,40.804168,-73.911545,14,2,16
Dean St & Franklin Ave,40.67759206937376,-73.955637216568,6,4,10
E 149 St & Morris Ave,40.81734,-73.922962,32,1,33
58 St & 32 Ave,40.75574,-73.903427,7,10,17
